,total,data,pde
0,1.0160811150074005,0.9662745055556298,0.04980660840636119
1,0.905681744813919,0.8884938967227936,0.01718784699216485
2,0.8461022448539733,0.8360764998197555,0.010025743928272277
3,0.8349780285358429,0.8275856551527977,0.00739237308036536
4,0.8288059368729591,0.8217916351556778,0.00701430402463302
5,0.8237563580274582,0.8171491086483001,0.006607249733060598
6,0.8183811631798744,0.8135228410363198,0.004858322190120817
7,0.8151782712340355,0.8111602935194969,0.004017976274481043
8,0.8135437539219856,0.8099090135097504,0.003634742215508595
9,0.8123677015304566,0.8091637724637986,0.003203928981674835
10,0.8111508086323738,0.8086517786979676,0.0024990287568653004
11,0.8107005712389946,0.8083070647716523,0.0023935079778311776
12,0.8104598915576935,0.8080919903516769,0.002367902407422662
13,0.8098214814066886,0.8078385850787163,0.0019828955689445136
14,0.8096890541911125,0.80767922103405,0.0020098363247234375
15,0.809501999616623,0.8075606480240822,0.0019413521594833583
16,0.8093008133769035,0.807425634264946,0.0018751788168447092
17,0.8090282833576202,0.8073304936289787,0.0016977912513539196
18,0.8090681475400925,0.8072456455230713,0.001822500682901591
19,0.8090986692905426,0.8071958985924721,0.0019027713188552297
20,0.8088616707921028,0.8070918190479278,0.0017698536592070013
21,0.8087542933225632,0.807022187113762,0.0017321068188175558
22,0.8086650693416595,0.8069634625315666,0.0017016063106711954
23,0.8086253252625465,0.8069084218144417,0.0017169031460070982
24,0.8086379459500312,0.8068571904301644,0.0017807549008284696
25,0.8086374720931053,0.8068068784475326,0.0018305953560047784
26,0.8083585837483406,0.8067285990715027,0.0016299849498318509
27,0.808544063270092,0.8067378622293472,0.0018062006248510442
28,0.8082491266727447,0.8066372734308243,0.0016118523821933195
29,0.8085482767224312,0.8066728621721267,0.0018754125013947488
30,0.8081189689040184,0.8065380710363388,0.0015808965428732336
31,0.8081228718161583,0.806499599814415,0.0016232723867869935
32,0.8082229182124138,0.8064674678444862,0.0017554503693827427
33,0.8083182168006897,0.8064977115392685,0.0018205043848138302
34,0.8079459121823311,0.8063741028308868,0.0015718081474187784
35,0.8083199641108513,0.8064010152220726,0.0019189499004278333
36,0.8077974021434784,0.8062966731190682,0.001500730828556698
37,0.8079611930251122,0.8062726393342018,0.0016885521102813072
38,0.8079351761937141,0.8062479689717292,0.001687205915513914
39,0.8078911301493644,0.8062433913350106,0.001647741189226508
40,0.8080261638760566,0.806204274892807,0.001821888425911311
41,0.8077829238772393,0.8061692759394645,0.001613649186620023
42,0.8076625719666481,0.8060894650220871,0.0015731074032373726
43,0.8078643536567688,0.8061111825704574,0.001753169342118781
44,0.8076604536175728,0.8060246735811234,0.0016357790637994184
45,0.8076340773701668,0.8060101541876793,0.0016239244551979936
46,0.8075742408633232,0.8059677997231484,0.0016064412097330206
47,0.8075752550363541,0.8059210586547851,0.0016541951763792894
48,0.8082161435484886,0.8062113177776337,0.0020048260170733557
49,0.807411998808384,0.8058550882339478,0.001556911235966254
