,total,data,pde
0,0.5251973628997803,0.46626893281936643,0.058928429876687005
1,0.4451024144887924,0.44185462772846223,0.0032477859139908105
2,0.4359797231853008,0.4307457698881626,0.0052339542040135715
3,0.411159036308527,0.3983017811179161,0.0128572539659217
4,0.38291692197322846,0.3722552381455898,0.010661684228107333
5,0.371967603713274,0.3619182889163494,0.010049313788767904
6,0.3620620509982109,0.3512296822667122,0.01083236851496622
7,0.3535588775575161,0.340821702927351,0.012737174548674375
8,0.3421255245804787,0.3315340168774128,0.010591507761273534
9,0.33355286851525306,0.32519001483917237,0.00836285337107256
10,0.32929782316088674,0.32108686104416845,0.008210961485747247
11,0.32560108974575996,0.3182262726128101,0.007374816859373823
12,0.3222924675047398,0.316067490875721,0.006224977147066966
13,0.320575357824564,0.3145824863016605,0.005992871734779328
14,0.3184234271943569,0.31359530553221704,0.004828120972961187
15,0.31855839282274245,0.3130010339617729,0.005557360635721125
16,0.31781225726008416,0.3125505469739437,0.00526171026576776
17,0.31651210829615595,0.3120741833746433,0.0044379244494484734
18,0.31653726428747175,0.31173686489462854,0.0048003996285842735
19,0.3159606459736824,0.31143586471676826,0.0045247809216380115
20,0.3153188192844391,0.31113805130124095,0.004180768845835701
21,0.3154894097149372,0.310977778583765,0.004511631117784418
22,0.3153949876129627,0.31081968039274216,0.004575307160848752
23,0.314008951485157,0.310570310652256,0.003438641690299846
24,0.3150922206044197,0.3105369660258293,0.00455525557976216
25,0.31410877585411073,0.3102680452167988,0.0038407308742171155
26,0.3137757882475853,0.3101449091732502,0.0036308795848162844
27,0.31386372715234756,0.3100266425311565,0.003837083828402683
28,0.3140047028660774,0.3099625180661678,0.004042184483841993
29,0.3136213620007038,0.30983513250947,0.003786229523830116
30,0.31341162338852885,0.30978365391492846,0.003627970333327539
31,0.3138960261642933,0.30973506525158884,0.004160960793378763
32,0.313035209774971,0.3095942983031273,0.003440912763471715
33,0.31279187366366384,0.30948073029518125,0.0033111433981684968
34,0.31275830313563346,0.3094234985113144,0.0033348037570249288
35,0.3131713417172432,0.30937988072633743,0.003791460762149654
36,0.3130948868393898,0.30932129770517347,0.0037735889409668743
37,0.31396895587444307,0.30945673570036886,0.004512220026808791
38,0.31258489906787873,0.3092569302022457,0.0033279690131894314
39,0.31246901214122774,0.3091554643213749,0.0033135471257264727
40,0.31201038032770156,0.30909098669886587,0.0029193926430889404
41,0.31291572883725166,0.3091226325929165,0.003793096885201521
42,0.31188743442296984,0.3090040197968483,0.002883414709358476
43,0.3125415621697903,0.3090019351243973,0.0035396263891016135
44,0.312148834168911,0.30894401788711545,0.003204816207289696
45,0.3118356043100357,0.30888387992978095,0.0029517234588274733
